z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0042553191489361703,0.65632262296119492,192.01495749308273,300.06247163363253,0.6514688279126236,0.00016816417464699039,3.4750091873400804e-12,2.7466879186688921e-14,2.4452617642237862e-07,5.8714848799113714e-17,7.6919640236615537e-06,9.1361755069044856e-12,2.9098142994982057e-12,6.7261666338713639e-16,1.4060382063655353e-27,6.4446116191635486e-17,2.4267458700331713e-24,3.0083627633487866e-10,0.99980252016665194,1.5871117025220771e-06,4.5888405447853278e-07,9.1178470947602638e-15,1.0398347958917653e-09,8.0296725936316435e-18,2.4532717453818942e-12,1.3797258699613858e-10,-1.6821094609963489e-20,6.3637565289380522e-08,6.9593204635654886e-16,3.8229301848524233e-08,3.0814208437095561e-12,1.3133378943300712e-08,1.4862023808013984e-15,6.5180198519100843e-10,1.9565447656869329e-11,2.0756795077104179e-15,3.0783481513819478e-15,1.1743606629422883e-13,2.2656180292837252e-10,1.1732415260324891e-26,1.4498362052328083e-09,9.1092734606815743e-12,4.8479070363142214e-13,4.2584500939907616e-14,5.9610399747550809e-19,2.6475105113830249e-10,7.2855117199305613e-15,8.7018330926157303e-19,2.5578718334742064e-11,1.5434722234504453e-13,7.2856685170599449e-11,5.4598579087685424e-18,1.9213934380105116e-05,-1.1825984435712959e-19,1.7551005324700922e-13,1.125216288039294e-11,8.5120973219148523e-13,5.2269188172288137e-12
0.0046808510638297876,0.48624866901313457,211.36979867673361,300.78000226263634,0.6496833925593457,0.0008330136235955018,1.2874530076629897e-11,2.7937930794497312e-13,3.3119339778640036e-06,7.0882915179130941e-15,0.00010407521540536556,1.241365114195214e-10,3.977304373483238e-11,1.9528431943045604e-16,1.1303065703467805e-25,2.8392955996474255e-15,1.8391288238359692e-22,3.9998342545664815e-09,0.99876601442075652,2.1795220794185812e-05,7.9894665357740506e-06,1.5934122054303936e-13,1.8964478411332712e-08,1.3087006472129567e-16,4.4882720378328745e-11,2.5499660553124567e-09,-1.2486348090009767e-21,1.0817250033083066e-06,1.9103511734812208e-14,6.7346624517848746e-07,5.7858298048306308e-11,2.4805039533734194e-07,1.6956617740946356e-14,1.3336945567224162e-08,4.0033812604162725e-10,1.9876729125292412e-15,2.9397185025228386e-14,1.0873253585728402e-12,3.1319367813286481e-09,6.102063973053499e-25,1.9969636984985775e-08,1.4416790772974953e-10,8.5124797410701393e-12,5.8701495466320836e-13,1.2029411337798173e-18,4.9362897770959843e-09,1.3595806555287578e-13,3.5720909427002877e-19,4.4784792386872657e-10,2.7024008163968385e-12,1.2756189969003785e-09,9.1132235276978326e-17,0.00026172703355362397,-1.1824391072432723e-19,4.1141952895575581e-12,2.6453552705985992e-10,1.7367586101677509e-11,1.0759243529141924e-10
0.0048936170212765962,0.3979491685665017,221.46786839425982,303.36759910103279,0.6441457242265701,0.0018532148373751774,2.5634635209558657e-11,1.0581380534474368e-12,1.52543573680087e-05,1.4107014315773631e-13,0.00047852794063521438,5.7281137402138643e-10,1.845456553974103e-10,3.0455549744262388e-17,1.0886980646516732e-24,1.3657730535249459e-14,3.763489020059463e-21,1.8241066331069884e-08,0.99628293266834356,0.00010152404336726988,4.5292812604822013e-05,8.957138132889637e-13,1.1178294394700966e-07,5.6140360958927439e-16,2.6285405432221286e-10,1.5201190122260738e-08,-5.9279282674667475e-23,6.009858879475799e-06,1.1131627955856689e-13,3.855657958916396e-06,3.4974732736172884e-10,1.5068748094231926e-06,7.1118914752521628e-14,8.6778877809857799e-08,2.6047826391451224e-09,1.8346583374747379e-15,1.0539605481644116e-13,3.7234313338534437e-12,1.4654984909957592e-08,6.260981661299067e-24,9.3245766881162788e-08,7.5291746214591907e-10,4.8601864147627249e-11,2.7186185989328994e-12,4.655896676449924e-19,2.9647137300888484e-08,8.0238851539744862e-13,8.4507377481832939e-20,2.5509523887511176e-09,1.5392939291799029e-11,7.265948027762023e-09,4.9849090171700701e-16,0.0012114939652477581,-1.1828976049640171e-19,3.0161177162318592e-11,1.943027810756125e-09,1.1074054532614534e-10,7.0368179142791299e-10
0.0050000000000000001,0.35544673981749114,227.11225897373251,307.87107391622675,0.6352899903486277,0.0027812746698611464,3.9283544357596372e-11,2.2621918927620464e-12,3.7392655143159643e-05,7.9356130263531468e-13,0.0011698216784181319,1.414327473949497e-09,4.5486717784402937e-10,4.514084077612466e-18,4.288109951579737e-24,3.4975576295321232e-14,3.4692698092489656e-20,4.4731364837408538e-08,0.99261387359163789,0.00025100604774446812,0.00013020210351355761,2.6474273316896166e-12,3.3116647273783191e-07,1.4320076960286283e-15,7.658695594816369e-10,4.54421712179335e-08,1.3486230000849494e-27,1.700536124251745e-05,2.8851408091360445e-13,1.1167785131323203e-05,1.0593002831524238e-09,4.5754771073472273e-06,1.7234695254066917e-13,2.7834712595462588e-07,8.3546865828684282e-09,1.7296377652105514e-15,2.3092747295863277e-13,7.3709655912578233e-12,3.6307320975813228e-08,2.8339490114937574e-23,2.3095636528874349e-07,2.0244526100229801e-09,1.4049172303962385e-10,6.6765586158655491e-12,1.2822649879018901e-19,8.9144533903302638e-08,2.3631249371714935e-12,1.9106441026576702e-20,7.3605233208743866e-09,4.4414829537395386e-11,2.0965149961154058e-08,1.4416233004968299e-15,0.0029825722820186053,-1.1835704912992616e-19,1.06798583766941e-10,6.8843867837434441e-09,3.4891054026111607e-10,2.2665184444953927e-09
0.005106382978723404,0.31694315558874425,233.99293272224617,318.69810708520299,0.6156829162760402,0.0041216039550667129,6.63131615356989e-11,4.9190371381902818e-12,9.3125933952809662e-05,4.0514846630089902e-12,0.0028961344541724504,3.5763574234524516e-09,1.1394820378100977e-09,3.0250959165472449e-19,1.9675301334578331e-23,9.4315213195534315e-14,3.9915484337679161e-19,1.123805490151457e-07,0.98430097753506307,0.00063103585598851407,0.00038434624659543925,8.185614320273122e-12,1.0081172723550232e-06,4.3768089083602899e-15,2.2693533716384547e-09,1.396830844623922e-07,3.7891871717602668e-23,4.9356647358133698e-05,7.9449902361022806e-13,3.3218493186345576e-05,3.3117495180870826e-09,1.4319290201823287e-05,4.4852644370653089e-13,9.2291634898672329e-07,2.7700666788853259e-08,1.690093622772866e-15,5.4791931952309728e-13,1.4605558238925889e-11,9.1216142167223309e-08,1.8155684128995149e-22,5.8172401801283325e-07,5.5483110281578817e-09,4.1715948185559896e-10,1.6642767094894643e-11,1.5697681917099075e-20,2.756563490878026e-07,7.1301506537018209e-12,2.3876208520446366e-21,2.1813242999767542e-08,1.3162540501560292e-10,6.2131049076541002e-08,4.3917581097155081e-15,0.0074725872368191131,-1.1833395620258972e-19,3.942885532308651e-10,2.5411911845688684e-08,1.1401256406594574e-09,7.5487647349338272e-09
0.0052127659574468087,0.28464920739791727,243.28165790813225,341.68360910163472,0.5790430834404493,0.0058993616853667856,1.3471374428537556e-10,1.0599637852635643e-11,0.00021545780743356156,1.5016687252869518e-11,0.0066226488182431773,8.562527265407838e-09,2.6502002264226728e-09,9.6612425662829132e-21,1.1255703810880748e-22,2.6093285469037934e-13,3.7827360050750643e-18,2.6909185229354941e-07,0.96704486538971168,0.0014733109842475331,0.0010381298354276418,2.3320542836547289e-11,2.7922144388514174e-06,1.5310785190781735e-14,5.9494943279898998e-09,3.9041190996836311e-07,8.7468690664507248e-22,0.00013124961011944808,2.5557441367880186e-12,9.0259696690454219e-05,9.4759539333488288e-09,4.0793122505951652e-05,1.2523394920888985e-12,2.7680092819287057e-06,8.3075764936365819e-08,2.0064959701044717e-15,1.436713539200978e-12,2.7364816883743715e-11,2.1159909069882529e-07,1.8925491600340238e-21,1.360397777656636e-06,1.3880997683709936e-08,1.1325424207113899e-09,3.8369203248127531e-11,1.1610404192854084e-21,7.7424659305661491e-07,1.9283953383576369e-11,1.4872717405098945e-21,5.9119883610545512e-08,3.5674131334133942e-10,1.6839174432834707e-07,1.2909179340007527e-14,0.01743489247759095,-1.1776565839823069e-19,1.3120139343606644e-09,8.4289857376649115e-08,3.395863545131486e-09,2.2733929087599526e-08
0.0053191489361702126,0.25830767404423732,256.25720277469736,383.44925993003943,0.5246994354332729,0.0080307668846565181,3.3820030735204066e-10,2.276907677898134e-11,0.00044268537829973698,3.7133158974599991e-11,0.013338665845531254,1.8803858955413819e-08,5.4685962127512716e-09,1.7465178884837845e-22,8.3912387399634504e-22,7.4805873378270367e-13,2.4460034051860221e-17,6.0186332075644144e-07,0.93579833368168031,0.0030529417695722696,0.0024336737738006849,5.8279866782098886e-11,6.6553955073678179e-06,5.718721314498444e-14,1.2675321077837973e-08,9.381225023333413e-07,2.8002530662353985e-20,0.00030344963957286365,1.0301684676067664e-11,0.00021230221623454041,2.3620258589365619e-08,0.00010007744333429984,3.789116778696333e-12,7.0845262221894755e-06,2.1261085870981166e-07,3.3627333400671264e-15,4.1390489342884353e-12,4.6922589742632084e-11,4.3210253748129153e-07,3.1929551936144526e-20,2.8225471002638599e-06,2.9939801317171972e-08,2.6651308644804626e-09,7.7864610197849558e-11,4.8841142371240663e-21,1.8666967529966934e-06,4.3423627037811935e-11,7.7095402339182478e-21,1.3894262539641176e-07,8.3840927526210239e-10,3.9574997745009997e-07,3.6074447617020645e-14,0.036265552905369064,-1.1575880268416247e-19,3.712622609808493e-09,2.3636921419432651e-07,8.7695358415547442e-09,5.8398126873525291e-08
0.0054255319148936165,0.23319285200093112,273.36600789421897,447.37543269731162,0.4622253538430886,0.010350009540397229,9.5585892941661643e-10,4.6677959965101999e-11,0.00079679607869818632,6.7020084155307711e-11,0.023342160198493604,3.7454163713909823e-08,9.8747201045592268e-09,2.249149378518469e-24,7.0880216000777439e-21,2.10833209760702e-12,1.1197423852526943e-16,1.2684227346891501e-06,0.88742858349389353,0.0055376079719981113,0.0048731327475291615,1.2889653703486597e-10,1.3421127483274328e-05,2.3095759875263005e-13,2.0653772006940728e-08,1.9044842585220486e-06,9.1846498721923375e-19,0.00060024754586572387,4.5946849814292496e-11,0.00042522129785594335,5.0810789082570108e-08,0.00020777695733960655,1.1790910559439705e-11,1.5191607552867754e-05,4.5585635827858414e-07,7.309318898705811e-15,1.2054829780283238e-11,7.3028859977158215e-11,7.6621168506174415e-07,6.306244474151632e-19,5.1243958991642042e-06,5.4475293393584229e-08,5.3470124733117352e-09,1.3626755317487297e-10,1.0775822975860612e-19,3.796529057279857e-06,7.7291328402439759e-11,4.3100703631473833e-20,2.7857579985875012e-07,1.6809912022352312e-09,7.9346210680254495e-07,9.5651730054071372e-14,0.06639457920375666,-1.1135381248861492e-19,8.7588082001068826e-09,5.4880295194266334e-07,1.926813472186096e-08,1.2560732341133259e-07
0.0055319148936170213,0.20235911279842461,293.53721964490012,531.52604935971158,0.4038994310194215,0.012696285551073635,2.7025502815376034e-09,8.1924533120206002e-11,0.0012690458381025042,1.0464585284479116e-10,0.035967134248641806,6.7223809634374661e-08,1.5762094093925981e-08,6.1083197331168372e-25,5.2932714019584224e-20,5.1304073788501019e-12,4.3076312290870134e-16,2.5623057660770579e-06,0.82255554552347232,0.0088789301538017285,0.0084297041870717015,2.5978238062781169e-10,2.3190121672389818e-05,9.3564081891603925e-13,2.4514041628735864e-08,3.305181324213491e-06,2.1771171079372109e-17,0.0010271943862033002,1.8763415620881195e-10,0.00073372403191681473,9.6042809387498863e-08,0.00036911198258523571,3.4122582019749537e-11,2.7621443161802159e-05,8.2869686229465084e-07,1.7396896843128288e-14,3.2211255527986908e-11,1.0467444898458552e-10,1.1951949205758867e-06,9.9623696573811669e-18,8.2220640186257127e-06,8.4182805333674588e-08,9.2466895841348152e-09,2.0618959736461091e-10,1.785516121504625e-18,6.5978673680760705e-06,1.0284117890389649e-10,1.9455230851908199e-19,4.8189686064350897e-07,2.9078959125157896e-09,1.372565020181787e-06,2.3543110103306944e-13,0.1079962967105572,-1.0418667234559009e-19,1.7189993675189326e-08,1.0646500312013271e-06,3.5594257636189916e-08,2.2891227514760195e-07
0.005638297872340426,0.16094597433224683,314.5552184559993,631.31971774443798,0.35553862498519034,0.014963539267193137,7.2671007912016154e-09,1.2185232011330681e-10,0.0018261069018351104,1.5914294985149367e-10,0.050044804176118673,1.0788604793359145e-07,2.2711933559999118e-08,5.8804838670303539e-24,3.1299508129453441e-19,1.0199826131103919e-11,1.6931703224772725e-15,5.0351049409474224e-06,0.74500229082167801,0.012846671215980387,0.012906777675851541,4.8156418121209706e-10,3.5277322084648653e-05,3.5508512063828433e-12,1.9810289672816855e-08,5.0310491074305284e-06,3.213392563652472e-16,0.0015579134567420628,6.3559857332961961e-10,0.001118547021546974,1.6357360120764596e-07,0.00057531819362840195,8.9475193904154197e-11,4.37653779574481e-05,1.3127420609536003e-06,4.1016387473205003e-14,7.4607198460262214e-11,1.4275225771711077e-10,1.681186403439158e-06,1.07507029490021e-16,1.1904109807786656e-05,1.1275573320537732e-07,1.4120211172449116e-08,2.7581229799241033e-10,1.8905329156124667e-17,1.0073626603134978e-05,8.9295251364930266e-11,6.7038515617605006e-19,7.3711094337058443e-07,4.4479729402749806e-09,2.0994399955559273e-06,5.2714695351502292e-13,0.15903844624922645,-9.473394338947659e-20,2.6997423206919742e-08,1.7691879149161205e-06,5.3921272954072406e-08,3.6318637140346909e-07
