z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H,O,HO2,CH3,CH2O,C2H4,C2H6,CH4,CO2,H2O,O2,H2,CO,OH,CH2,CH2(S),HCO,CH3O,C2H5,N2
0.0070744680851063833,-0.93891708218612369,308.57225293673076,1866.9769978569484,0.17626516843332274,0.0035458656533716381,0.0015540385862814654,1.3199547643732632e-05,0.00022176376325016927,7.7636455761308224e-05,0.00098827794161391713,3.5392807179934381e-07,0.00028404693732142299,0.059096576608734963,0.15947330391962286,0.027173847162590647,0.011443560737822999,0.029971087638513104,0.0045951465980725442,2.5011768424663061e-05,1.6496678284079368e-06,1.4144203667622384e-05,6.8187473546417734e-08,3.2352814156775202e-07,0.70152009716579156
0.0070877659574468087,-0.93784471892427956,306.79101058731368,1851.1441503991664,0.17801229191126702,0.003601243684839734,0.0018007917773174519,1.3267752189040695e-05,0.00015363908157810743,6.0195793596750139e-05,0.00074825116271350859,1.790405462817282e-07,0.00019512347186358212,0.058606753124425884,0.15775888556007484,0.029781398962784828,0.010596131662221705,0.028296663432477939,0.004858996288808661,1.7420286757239972e-05,1.1733853773569527e-06,1.1747653158476819e-05,4.834658579346516e-08,2.2354423140708705e-07,0.70349786598845154
0.0071010638297872349,-0.93612037428305606,304.98908442589016,1834.2358852103353,0.1798953690353103,0.0036280186861126309,0.0020435122112309754,1.3364762032041993e-05,0.00010490906079256664,4.5695385511163515e-05,0.00055784520926295978,8.7185842543833963e-08,0.0001324350768822127,0.058014376317993874,0.15591360512555438,0.032589947417759883,0.0097948325863306211,0.026620086205324085,0.0050723414828713325,1.1793108549343054e-05,8.1282182161330631e-07,9.4574246431396071e-06,3.370828685794494e-08,1.5780000942914303e-07,0.70544668842318836
0.0071276595744680857,-0.9309320283642204,301.32385029570514,1797.6866004854692,0.18404983651888884,0.0036020352808475617,0.0024956625028722803,1.383796060191315e-05,4.9249284227886224e-05,2.5511671022345518e-05,0.00030087614555358773,2.4294252920397508e-08,6.2275971532092889e-05,0.056520264130139726,0.15185099346465958,0.038792373631255414,0.0083357709369083662,0.023323139513804398,0.0053401398273139611,5.2513252416462459e-06,3.8079949554257245e-07,5.7345785311486435e-06,1.6513158969377507e-08,8.5570485174415814e-08,0.7092763765980955
0.0071542553191489364,-0.92393762233297672,297.58143614087203,1758.5044436829789,0.18865553350224584,0.0034892536123457443,0.0028617154796156904,1.4821923641087243e-05,2.2590719602775434e-05,1.3598987138044665e-05,0.00015469592812454133,7.2884680615854668e-09,2.89650448869391e-05,0.05464653295991366,0.14741212485174615,0.045606221437249926,0.0070849979407519954,0.020268061535770685,0.0054001474108211914,2.2174768527431624e-06,1.6910199898202739e-07,3.1878491695554136e-06,7.9929137145732066e-09,4.7240063544704814e-08,0.71299063521892503
0.0071808510638297872,-0.91544569696124856,293.76605799946145,1717.3228048636695,0.19368961263236564,0.0033102512742626327,0.0031209300208656699,1.6383107184320327e-05,9.8728077683203343e-06,6.8234229238033481e-06,7.4863952208316947e-05,2.401652658324923e-09,1.3010056781029952e-05,0.052440237308986871,0.14268189479858531,0.052888637937935828,0.0060278649254802133,0.017534213179359891,0.0052837471571165274,8.7033143199189712e-07,6.9811934063078691e-08,1.6154584042892805e-06,3.7578991748800788e-09,2.537092405934583e-08,0.71658868291829514
0.0072340425531914896,-0.89437249422163678,285.93296865046068,1630.009365705663,0.20512558667539982,0.0028035562320718709,0.0033024273125626968,2.1481738236522077e-05,2.2833981397168522e-06,1.9891991879303887e-06,1.9678892341660294e-05,6.7025639741722646e-10,3.5164210227541868e-06,0.047169258900218579,0.13243176672115906,0.068622965204387057,0.0044028166667594206,0.013041079806071998,0.0046470101596987612,1.5840773699038109e-07,1.3659411152298917e-08,4.3671833581827465e-07,1.0972683743881556e-09,8.5340486002891553e-09,0.72352955026108468
0.0072872340425531919,-0.86801199418791308,277.87858313710734,1536.6647554652077,0.21867282016954834,0.0022230740489097333,0.0031003596931662753,2.8526290289846181e-05,5.4056386600965465e-07,5.8596462426025583e-07,5.2242284943681147e-06,2.954235458304664e-10,1.0920707618771103e-06,0.041308171471404469,0.1215919555473149,0.084916450944868591,0.0032725514413966673,0.0097473123359082293,0.0037465628103681738,2.8187967162054013e-08,2.5720639598816832e-09,1.1227747621343099e-07,3.6756076363457944e-10,2.980816245369039e-09,0.73005744590731858
0.0073404255319148935,-0.83586974927226265,269.64463684225569,1436.9243821938535,0.23498046214384338,0.0016483040254657464,0.0026145311841428093,3.7457705904499158e-05,1.3747717806750261e-07,1.8328777926804417e-07,1.4865171729349796e-06,1.7529200469439389e-10,4.0703105992474662e-07,0.035272422800856275,0.11030754584496306,0.10123063580734212,0.0025056070176060555,0.0073688693689629749,0.0027951379724272607,5.1796428761457037e-09,4.9192831263332286e-10,3.0497555550727945e-08,1.4978862785648966e-10,1.1412968330751437e-09,0.736217236323635
0.0073936170212765958,-0.79750880585949724,261.2738255963871,1330.562675009437,0.2549520974900313,0.0011312648955487013,0.0019609859576840711,4.849607206370743e-05,4.0487894674684458e-08,6.5328738361996542e-08,4.9325413011551936e-07,1.3727486981840735e-10,1.8998683814775422e-07,0.029380725589412501,0.098682500929980488,0.11715421384628019,0.002006948669831555,0.0056410732115201841,0.0019400017861240617,1.0642451903391312e-09,1.0339726656252255e-10,9.7608628617091426e-09,8.0697640957015086e-11,5.1653714154372513e-10,0.74205298832093824
0.0074202127659574475,-0.77599987577285057,257.05600039900929,1275.0307014725793,0.2666509836974647,0.00091121576116781188,0.0016262880911714955,5.489487412267172e-05,2.1856421856209827e-08,3.8723714066181071e-08,2.8412562839437945e-07,1.2930160793044929e-10,1.3626186273174185e-07,0.026626819492451746,0.09290594278707151,0.12469271751450456,0.001830858841063959,0.0049597319619414998,0.0015844292621248282,4.722837666172122e-10,4.6500199328345221e-11,5.7367512206287062e-09,6.2139193240427332e-11,3.4965194326249829e-10,0.7448066136501249
0.0074468085106382982,-0.75290983414655632,252.82093799787339,1217.9985464964316,0.27974814470358744,0.00071582902906032117,0.0013021214462096908,6.195819870877756e-05,1.2190926380850269e-08,2.3523996938364389e-08,1.6984050319923344e-07,1.2830544565796187e-10,1.0261356475517399e-07,0.023986761946975306,0.08710360559298902,0.13199917382331036,0.0016915634252194524,0.0043709834296952682,0.0012779525258068785,2.1598452042855756e-10,2.1451234036028807e-11,3.5084537351092445e-09,5.1411077318911376e-11,2.4468114982350295e-10,0.74748973824274656
0.0074999999999999997,-0.70209725645881571,244.31695254665044,1099.9490568604165,0.3111110674202943,0.00039574018770561413,0.00072593723587276995,7.8029489546821058e-05,4.7486142374184112e-09,1.0579480374608448e-08,7.9654230578913833e-08,1.4503805269562812e-10,6.8502471189059291e-08,0.01897644495381241,0.075232336724062807,0.1461268251779585,0.0014924904712454244,0.0033945528432557711,0.00080210131494824234,5.6147938740351593e-11,5.6031557519568441e-12,1.3855861215035824e-09,5.0090895299251397e-11,1.4938395140128542e-10,0.75277537632494507
0.0075531914893617021,-0.64644434147218977,235.84578751081924,979.04207096200332,0.35095996460949674,0.00018322899587267118,0.00034162065682225549,9.4208467735620611e-05,2.0655524990463664e-09,5.3245805582500331e-09,4.56453621092076e-08,1.5327903043398939e-10,5.0263126227597335e-08,0.014550499975792467,0.063576175300429721,0.15899452462525757,0.0013485787547029939,0.0026210550097230246,0.00048121974142200128,1.5933215944856349e-11,1.5923427741461705e-12,4.979547494625702e-10,6.4037622011920154e-11,9.9214902030616538e-11,0.75780878434160837
0.0075797872340425537,-0.61759091948117018,231.6605989017313,918.85513118462359,0.37465871423258285,0.00011466200726286108,0.0002219396394821992,9.9686144634638028e-05,1.3621854977249669e-09,3.8523951662804255e-09,3.5998426993473224e-08,1.4543552436445864e-10,4.3655009505655908e-08,0.012628513339982704,0.058066049401453664,0.16475361614125758,0.0012861346198347154,0.0022987831682203977,0.00036278183950992052,8.3260438519694033e-12,8.3097249954999928e-13,2.7866629055726046e-10,7.4872528199355253e-11,7.8879219373272397e-11,0.76016774824333366
0.0076063829787234045,-0.58840655898407701,227.52450567945419,859.45214004250261,0.4012913302195042,6.6855856918297032e-05,0.00014015071394723032,0.0001016155559000291,8.9710285680830423e-10,2.8501612589330539e-09,2.9102073934460431e-08,1.3047470793104544e-10,3.8075653236878039e-08,0.010866496835887552,0.052693465343188257,0.17016428563762245,0.0012265540303553226,0.00200842812442424,0.00026596614366688868,4.2558197511676226e-12,4.2231717127835518e-13,1.4605490285939907e-10,8.6937715133163469e-11,6.0384110350938545e-11,0.76246611040456891
0.0076329787234042552,-0.55929942172094005,223.45586369064009,801.45377345236375,0.43109778999567494,3.5965643074073063e-05,8.6926221653178126e-05,9.8455188620712275e-05,5.8477018293751865e-10,2.1507931017202465e-09,2.3868154017562409e-08,1.1138224259799773e-10,3.322543055704139e-08,0.0092649966563587063,0.047487247941286066,0.17522085670549248,0.0011685365493077011,0.0017462184032731943,0.00018868304440329453,2.0916528054488979e-12,2.0561444820689875e-13,7.0802002357670851e-11,9.6229692012302273e-11,4.3357086000864369e-11,0.76470205349331455
0.007659574468085106,-0.53070758677790086,219.47576467075061,745.48966876303439,0.46425693385716066,1.7677113429969373e-05,5.3582374321386587e-05,8.9660501897427988e-05,3.7655712123359692e-10,1.6496814803899557e-09,1.9693160569301681e-08,9.1646470391903472e-11,2.8928075768795512e-08,0.0078233163495588613,0.042477568912452378,0.17991622287997164,0.0011114110540308222,0.0015093592527270063,0.00012960421281742033,9.8436619548780408e-13,9.5454479569963018e-14,3.1401893683318094e-11,9.8240930070327266e-11,2.8387068887362951e-11,0.76687154645056199
0.0076861702127659567,-0.50307456010998941,215.60787201429079,692.15910707334945,0.5008534477888151,7.8635582034877263e-06,3.3202730535775148e-05,7.6253952935740439e-05,2.4062030210408152e-10,1.2805564665153467e-09,1.6245747878210719e-08,7.3778378592388805e-11,2.5078980394677572e-08,0.0065394237080660294,0.037695632442617553,0.18424203228326214,0.001054841979578566,0.0012958502221547352,8.6827482719794232e-05,4.4778909413317166e-13,4.263512302272942e-14,1.2633362723391592e-11,9.107101493893405e-11,1.6557454625385743e-11,0.76896802859949054
0.0077127659574468075,-0.47682573502503689,211.87791284527938,641.99619571038352,0.5408397606808893,3.1423307249210023e-06,2.0870644688427637e-05,6.0625293494100079e-05,1.5374020308258093e-10,1.0011923938169933e-09,1.3345206668169474e-08,5.8782089295839944e-11,2.1616811500130875e-08,0.0054098013097769243,0.033172703518260967,0.18819012090490825,0.00099865320639386419,0.0011042937941083497,5.7418833565734901e-05,2.0072824443062731e-13,1.8672468253816515e-14,4.5963543441434154e-12,7.6855226532103178e-11,8.5127208247618812e-12,0.77098233389816195
0.0077393617021276583,-0.45235147985462176,208.31278335310168,595.44711810479066,0.5839915375362001,1.1227987714459579e-06,1.3371262046683443e-05,4.5489143053814418e-05,9.8795276610224512e-11,7.8489711662417112e-10,1.0890749448659704e-08,4.6599702445743226e-11,1.8506685021226543e-08,0.0044292973891262499,0.028938871523101855,0.19175454970142836,0.00094277057206954484,0.00093368685704934315,3.7933861686023815e-05,9.0409503485054652e-14,8.1746802084394593e-15,1.523789696638428e-12,5.9918114285003499e-11,3.8705243513704929e-12,0.77290287649852907
0.0077659574468085099,-0.42999742898928811,204.9392669848265,552.85951207833693,0.6298594729262809,3.4073306083799277e-07,8.7235846704149939e-06,3.2779507465773795e-05,6.3898817933999953e-11,6.1498094349118322e-10,8.8211558166282097e-09,3.6795752412446459e-11,1.5728924890055835e-08,0.0035910080944458029,0.02502178708339322,0.19493348472809569,0.00088722574578553863,0.00078321616174300049,2.5222470418957728e-05,4.1270203523791264e-14,3.6106194221190583e-15,4.5566682379445706e-13,4.4079847157711716e-11,1.5425098294563028e-12,0.77471618657904162
0.0078191489361702123,-0.39237004233541473,198.80738037965978,479.97693549544078,0.7273640408861931,4.4153058009488341e-08,4.1814622470164931e-06,1.6480900182081275e-05,2.8333429071661645e-11,3.6963905689658422e-10,5.5649307532064357e-09,2.2277889142648898e-11,1.0974755683946645e-08,0.0022576104078606352,0.018006847294359123,0.20033062524438858,0.0007745056022644501,0.00053125706406096035,1.2185821827613953e-05,9.9959573337728714e-15,8.0790620373959358e-16,6.1759588551347766e-14,2.0823809853713598e-11,2.959430424374605e-13,0.77806624506862243
0.0078723404255319138,-0.36480223386608934,193.60192611505147,423.15830463049809,0.826753489503077,7.1191603784570576e-09,2.1594079362888975e-06,8.2728525638013813e-06,1.2972771342295561e-11,2.1480242906774663e-10,3.3599942000111022e-09,1.2944786669531004e-11,7.3904077647694153e-09,0.0013545272911978979,0.01245435713315083,0.20433147418664835,0.00066646614125834378,0.00034724909716366215,6.2601803030529472e-06,2.6265901891017989e-15,1.9413994154958301e-16,1.1745248889182375e-14,8.8043146434499888e-12,6.3237931401059274e-14,0.78082921559061336
0.0079255319148936153,-0.34773127378157553,189.38426199548348,381.5279165632324,0.9184313856109898,1.5466040377384535e-09,1.1868047815177043e-06,4.235307403353531e-06,6.1946126106405746e-12,1.2135617978269769e-10,1.9596795466231037e-09,7.2739736622407335e-12,4.8341487137997407e-09,0.00078413068205581966,0.0083265788870979639,0.20712548654525784,0.00056587065180152324,0.0002204057577878531,3.399329714543316e-06,7.4465292491550939e-16,5.040800655141522e-17,2.8934911478440422e-15,3.4072707866478379e-12,1.6012143287142049e-14,0.78296869755541554
0.0079787234042553185,-0.34047652119049149,186.10457362506847,352.90050991202816,0.9940765948353749,4.1220046775880082e-10,6.8556700942107291e-07,2.2332267902310185e-06,3.0935200754564199e-12,6.8013650434773051e-11,1.1284629642572966e-09,4.0474081347856571e-12,3.1133120324170697e-09,0.00044826092179064508,0.0054514281878097022,0.20896166535978164,0.00047513005055751497,0.00013796607461441184,1.9353385440822422e-06,2.2584913301344607e-16,1.4184672113571386e-17,8.2738122739742759e-16,1.2222601464163682e-12,4.5291531306880808e-15,0.78452069054274454
0.0080851063829787233,-0.34714204225833867,181.5147908501647,321.55749082360575,1.092452050576939,5.1589792721315255e-11,2.7820631089667793e-07,7.3478387813862902e-07,9.7602598954506345e-13,2.1493661149219126e-11,3.6709094869571439e-10,1.2431445408245527e-12,1.2427198758140433e-09,0.00014388736784250948,0.0022217442710708141,0.21089256213784499,0.00032390037909082325,5.2345100989427217e-05,7.7008660769648582e-07,3.0520346237268617e-17,1.7342326447716163e-18,9.5380470650859105e-17,1.8705172188231546e-13,6.4836926036057181e-16,0.78636377598106355
0.008191489361702128,-0.37011430217683555,178.56111611748838,308.29360424990256,1.140160252969513,8.4660333034397873e-12,1.1995405080668555e-07,2.4975748803566213e-07,3.2899202746314429e-13,6.4418752814349863e-12,1.1274358914536142e-10,3.5985874354555989e-13,4.7377132333063115e-10,4.3587015566985995e-05,0.00085880008631429789,0.21165744363051761,0.0002157742448910143,1.8954639838330405e-05,3.2716954730758893e-07,4.5106686103311587e-18,2.4400296658047541e-19,1.185645358964343e-17,2.574600783051733e-14,9.1060561760664046e-17,0.78720474289964815
0.0082978723404255328,-0.40141269260274315,176.42924390214375,303.25153443987284,1.1594284487638806,1.6978497780281593e-12,5.4296156131905187e-08,9.0427499853700516e-08,1.1952571779659712e-13,2.021356247416816e-12,3.6153652119404427e-11,1.0935416803465259e-13,1.8525597561099448e-10,1.3804535904228929e-05,0.0003390380868728139,0.21193609258927049,0.00014235667253762623,7.0753806308398665e-06,1.4631117846999296e-07,7.4167563102625957e-19,3.9335620793383467e-20,1.65651670485832e-18,3.226382407583918e-15,1.2266703977642561e-17,0.78756134147458856
0.0085106382978723406,-0.47180371499391571,172.9199100760992,300.58567272511959,1.1699258161388562,1.0583775233166944e-13,1.2869659481102782e-08,1.5213471713549091e-08,2.1076354279245281e-14,2.6883341363610655e-13,4.9283695606619753e-12,1.3877373334813331e-14,3.332181163829021e-11,1.8504475876948661e-06,6.170163152950672e-05,0.21208272390559771,6.066237497776759e-05,1.1911325074138393e-06,3.4127020063853167e-08,3.0726818180168949e-20,1.6110753930401877e-21,5.149414272217497e-20,1.3266289292767469e-16,4.9975940854703821e-19,0.78779180825898865
0.0087234042553191483,-0.54383882489716007,169.66104992177924,300.09668258621161,1.1718946274338606,6.7430025751819559e-15,2.8722584322915397e-09,2.3574130219629213e-09,3.4797806225683791e-15,3.2438428899613591e-14,6.0995515482239359e-13,1.5945531329323128e-15,5.507721922937698e-12,2.2505752920761454e-07,1.0315404865525866e-05,0.21211216008383968,2.4764129986024167e-05,1.8375695959740385e-07,7.4952289538521268e-09,1.1158574704885438e-21,5.8378700161152099e-23,1.3761196111832759e-21,4.6847023003643202e-18,1.6807840244399781e-20,0.78785233883575756
0.0089361702127659579,-0.61518896810921442,166.45081815900505,300.0173548220298,1.1722241382499556,5.286078009101199e-16,6.8375810447506535e-10,3.992228052073954e-10,6.2689374149972125e-16,4.3368787970186996e-15,8.3538573139735906e-14,2.035248911088687e-16,9.9031808510185828e-13,3.0318741144560157e-08,1.8743519650623136e-06,0.21211845184064226,1.025094164127461e-05,3.0974497938104176e-08,1.7583607928472838e-09,4.7148316483031048e-23,2.4670599745113451e-24,4.3571165172356642e-23,1.3215728335233992e-19,4.6042747046757499e-22,0.7878693587300909
0.0093617021276595751,-0.75408126474568193,160.04682554389876,300.00112044960946,1.1722973975632263,7.6267961449647952e-18,6.2107444547486243e-11,2.4001255226648921e-11,4.0734891465647977e-17,1.9967058008505436e-16,3.9522302399050731e-15,8.8954154149304054e-18,6.4069880642467501e-14,1.4079345646941488e-09,1.2276598936553274e-07,0.21212077271508181,1.9599679073287318e-06,1.8583994564217881e-09,1.5693801748330994e-10,2.738759597604978e-25,1.4308158722582326e-26,1.8120727789955031e-25,1.1486080690778082e-21,3.6079029789356184e-24,0.78787714104157258
0.0097872340425531907,-0.88756288393115901,153.64480631715381,300.00006222993437,1.1723033598380221,9.0653426811525039e-20,4.8783665933289443e-12,1.2391829858283866e-12,2.2776478078607614e-18,7.8800365314845322e-18,1.6032136163053833e-16,3.3309572147916912e-19,3.5660899428862215e-15,5.6049829442659974e-11,6.9187780965447104e-09,0.21212114274659855,3.3039535276185835e-07,9.5838017607539384e-11,1.2110276270756623e-11,1.1826338889559331e-27,6.1735424465965194e-29,5.5890943444154048e-28,8.9500216582090249e-24,2.4456153819394582e-26,0.78787851976915124
0.010212765957446808,-1.0155997796989855,147.24292953619866,300.00000304714769,1.1723038994460988,-1.3607745310210986e-21,3.3905909959134734e-13,5.6338730602361974e-14,1.1228480108455566e-19,2.7347973716371534e-19,5.7200615359386413e-18,1.0963885469806066e-20,1.7499567453990738e-16,1.9623412508733365e-12,3.4381534679702874e-10,0.21212120184277072,4.998765287634288e-08,4.3546430274011105e-12,8.2672858023930913e-13,3.9836197749935764e-30,2.0776951363766765e-31,1.3419277509382388e-30,6.5916899074238219e-26,1.5393693948514395e-28,0.78787874781822176
0.010638297872340425,-1.1381886586192982,140.84106231343662,300.00000013400046,1.172303957918637,1.8976399605027122e-21,2.1221433281194794e-14,2.2840852689060235e-15,4.9715332614185978e-21,8.5078956812085858e-21,1.8296428027386811e-19,3.2335535230538507e-22,7.7123638985041265e-18,6.158753178933748e-14,1.5345534532695637e-11,0.21212121071458426,6.8846648064856204e-09,1.7761673936604352e-13,5.0815961989044003e-14,1.0851752316646828e-32,5.6544842720856107e-34,2.602264011368686e-33,4.6943254917318697e-28,9.3066686944939532e-31,0.7878787823850919
0.011063829787234043,-1.2553291867681555,134.4391957834363,300.00000000536926,1.1723039649747518,2.1341861894675448e-22,1.2128043079332208e-15,6.3820282594358111e-17,2.0057564472350802e-22,2.4082226296170012e-22,5.3254011195487243e-21,8.6732446719344013e-24,3.0971265029294934e-19,1.7587419153934632e-15,6.2413355624641109e-13,0.21212121194315159,8.7315592119284587e-10,6.598815280883967e-15,2.8516692397122778e-15,2.4593903719122672e-35,1.2802212923454736e-36,4.1953484162618149e-36,3.2602292764330082e-30,5.471981887664217e-33,0.78787878718305571
0.01148936170212766,-1.3670213241444225,128.03732931163577,300.00000000019821,1.172303965834025,5.5119998964014753e-21,6.4003217113550335e-17,-1.9530267775021312e-17,7.4601799560690204e-24,6.2769457277733193e-24,1.4274122280499596e-22,2.1410862303884813e-25,1.1465895542851287e-20,4.6248681691057602e-17,2.3403047272948521e-14,0.21212121210022886,1.029524363718562e-10,2.25942955363631e-16,1.4775749349738698e-16,4.7446835263235678e-38,2.4672345133208251e-39,7.1925778167907484e-39,2.2141498276545929e-32,3.1076336418684395e-35,0.78787878779679499
0.011914893617021277,-1.4732650653659372,121.63546284527594,300.00000000000659,1.1723039659345156,-9.2392227943641567e-21,3.1481213321200064e-18,-3.4640583183412593e-17,2.5827546146994859e-25,1.521439592926213e-25,3.5581834643376994e-24,4.9119238191734305e-27,3.951074553069359e-22,1.1309926629671912e-18,8.1685142164331638e-16,0.21212121211889373,1.1376775863786151e-11,7.1992529263214851e-18,7.1351491195316686e-18,7.940057958385759e-41,4.1244155586698516e-42,-6.7221630065597242e-41,1.4640472716802914e-34,1.575761178305891e-37,0.78787878786972865
0.012340425531914893,-1.5740604097024231,115.23359637947162,300.00000000000011,1.1723039659456391,-8.0786541298996837e-21,1.4546374298529952e-19,-1.6032960793677766e-17,8.3906760742888112e-27,3.4578496072733521e-27,8.3171520115520227e-26,1.0556543988534634e-28,1.2776112867837852e-23,2.5934166962348563e-20,2.6754968113239923e-17,0.21212121212097032,1.1864308616343978e-12,2.1521286251397184e-19,3.2365406898942942e-19,1.1686352056534302e-43,6.0648847997143851e-45,-1.9275438713074374e-42,9.4587076544488579e-37,2.6847003748426295e-40,0.78787878787784327
0.01276595744680851,-1.6694073570596306,108.83172991375508,300.0,1.1723039659468035,3.7568603744522592e-22,6.3568617322289961e-21,2.0626092495654338e-19,2.5757311763970829e-28,7.4211049599088038e-29,1.835906658698993e-27,2.1396919538171888e-30,3.9036328512035171e-25,5.6156723000109377e-22,8.2806520928368515e-19,0.21212121212118815,1.1746712153289817e-13,6.0780700208645781e-21,1.3884154785268174e-20,1.4549384922201785e-46,7.5773735557628759e-48,-6.8613098696986299e-46,6.1898015172055377e-39,-1.7263959114910424e-41,0.78787878787869436
0.013191489361702127,-1.7593059074261987,102.42986344807922,300.0,1.1723039659469197,2.3708983840796328e-26,2.6428140438772664e-22,4.9076791333672511e-21,7.5163518890851996e-30,1.5132111360575142e-30,3.8504425932098404e-29,4.1129513347289053e-32,1.1338082427805061e-26,1.1553261788444025e-23,2.4363247916818282e-20,0.21212121212120985,1.1100354848797197e-14,1.6315659728941571e-22,5.6659551057163302e-22,-8.0459154022571405e-50,-3.1027363359366015e-51,8.1436964127069661e-51,3.9314154732974867e-41,-6.3996760334828472e-43,0.78787878787877919
0.013617021276595745,-1.8437560608008701,96.027996982436392,300.0,1.1723039659469303,2.179495177335846e-30,1.0506899526558954e-23,1.2597288509716645e-22,2.096113492907699e-31,2.9473551888477013e-32,7.7141122805834506e-31,7.5316361165555871e-34,3.1470902542010996e-28,2.2704588859039667e-25,6.8503596651433866e-22,0.21212121212121191,1.005879312498965e-15,4.1849708798705855e-24,2.2110240841973832e-23,-7.2655824611112736e-51,-3.461779736752563e-52,4.3983570472746884e-54,2.4547978450373629e-43,-1.8644214203358836e-44,0.78787878787878718
0.014042553191489362,-1.9227578171835316,89.626130516822869,300.0,1.1723039659469314,2.0034938057952073e-34,4.0130108116093226e-25,3.1044633102709555e-24,5.6126499193106807e-33,5.5098604460667805e-34,1.4833641015076302e-32,1.3184325317626281e-35,8.3873041998115081e-30,4.2825398810943473e-27,1.8494497253018136e-23,0.21212121212121204,8.7776306623039508e-17,1.0305783281164417e-25,8.2887039312500548e-25,-2.0190962743269649e-52,-9.6415284674454069e-54,3.1292649433082235e-57,1.5123579085002135e-45,-5.056647170219354e-46,0.78787878787878785
0.014468085106382979,-1.996311176574195,83.224264051235636,300.0,1.1723039659469314,1.841662132297829e-38,1.4786239779114887e-26,7.3766303612945611e-26,1.4491196032791158e-34,9.9285402577410117e-36,2.7495143562004984e-34,2.2111904279846421e-37,2.1553465194274658e-31,7.7862606624600319e-29,4.8145923999614139e-25,0.21212121212121204,7.4044619137401179e-18,2.4468887826618699e-27,2.9974956093714848e-26,-5.2713071517968672e-54,-2.5173356094802858e-55,2.0784443281251363e-60,9.2033492018896066e-48,-1.3145296205916641e-47,0.78787878787878785
0.014893617021276596,-2.064416138972879,76.822397585671965,300.0,1.1723039659469314,1.6881509356783902e-42,5.2756524782134698e-28,1.6965326347832756e-27,3.6215239845504606e-36,1.7312295218299158e-37,4.9317047607316512e-36,3.5551437194209163e-39,5.3611909635214882e-33,1.3698832524434405e-30,1.213197345890327e-26,0.21212121212121204,6.0591853442570088e-19,5.6229614055583813e-29,1.0496641471508606e-27,-1.329959813157293e-55,-6.3512947578022337e-57,1.3112340338506412e-63,5.538174390337561e-50,-3.303138114070215e-49,0.78787878787878785
0.015319148936170212,-2.1270727043796027,70.420531120129425,300.0,1.1723039659469314,2.9943937784662926e-46,1.8290625277096436e-29,3.7899078515531783e-29,8.7913678875916272e-38,2.9315173595488241e-39,8.5904119305022032e-38,5.4695606637530652e-41,1.2953352810836399e-34,2.3405021140684477e-32,2.9695103710284928e-28,0.21212121212121204,4.825475310337339e-20,1.2550620062148989e-30,3.5716299719255775e-29,-3.257380466749177e-57,-1.5555788934833152e-58,1.0690638927052496e-66,3.2994745402402252e-52,-8.0587298967336974e-51,0.78787878787878785
0.015744680851063831,-2.1842808727943841,64.018664654605672,300.0,1.1723039659469314,-1.003208731662796e-48,6.1816453864514912e-31,8.250294843740548e-31,2.0797425195519164e-39,4.8364154576171333e-41,1.457909321135397e-39,8.0036724228203932e-43,3.0499314825989132e-36,3.8960974574361724e-34,7.0831966942486219e-30,0.21212121212121204,3.7512130526902409e-21,2.7297846441135364e-32,1.1846698963592108e-30,-7.7707345517030888e-59,-3.7109526216415343e-60,5.5269303422156704e-69,1.9496335761232061e-54,-1.9155901660691592e-52,0.78787878787878785
0.016170212765957447,-2.2360406442172365,57.616798189098709,300.0,1.1723039659469314,-7.079479722614848e-50,2.0426643233242747e-32,1.7554920789210166e-32,4.8090924194653087e-41,7.7978202701164286e-43,2.4180816891747869e-41,1.0980695235104584e-44,7.0193594197335729e-38,6.3382708152357013e-36,1.6514932436085309e-31,0.21212121212121204,2.854472091354287e-22,5.8032391506176243e-34,3.8418321413207778e-32,-1.8111629713416548e-60,-8.649294100936832e-62,8.2497686179284698e-71,1.1472056103526463e-56,-4.4502705925269786e-54,0.78787878787878785
0.016595744680851062,-2.2823520186481745,51.214931723606561,300.0,1.1723039659469314,-2.0305636049895296e-53,6.617928573956874e-34,3.6614175348663119e-34,1.0900538126960211e-42,1.2322062749149581e-44,3.9307614845223566e-43,1.3648760384890721e-46,1.583562937906463e-39,1.0105872725047106e-37,3.7744857853672432e-33,0.21212121212121204,2.131809697104948e-23,1.2092753609109745e-35,1.2215333383899606e-33,-4.136256625762932e-62,-1.9752879994124805e-63,1.3001603036357622e-72,6.8066598473584356e-59,-1.0133811138678901e-55,0.78787878787878785
0.017021276595744681,-2.3232149960872106,44.813065258127338,300.0,1.1723039659469314,5.350461199264897e-53,2.1077921791927717e-35,7.5055895079913512e-36,2.4284369100554177e-44,1.9134936644439569e-46,6.2794247226346146e-45,1.3923267523004066e-48,3.5112886848179716e-41,1.5834762112006529e-39,8.4788069946204501e-35,0.21212121212121204,1.5664865682629568e-24,2.4766123363980292e-37,3.8181021114936343e-35,-9.2809743628636836e-64,-4.4321694389348871e-65,2.0188447907895489e-74,4.2449299082059779e-61,-2.2680009933705372e-57,0.78787878787878785
