z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0070652173913043487,-0.58564762468909937,177.04400738302019,1905.1566650181646,0.1669952662679183,0.031956869930725593,0.00031888891108613137,2.4506847315306838e-06,0.0032250666138287304,0.00011492941393825699,0.16722486311009122,8.0973215152263479e-07,4.8659443531338452e-08,4.5548267964607229e-08,2.1957726453176915e-07,1.7670537191914787e-05,9.1499300488627149e-07,0.0029249726417559202,0.02516974356120262,0.047576584098538037,0.058973235144472828,1.3083647599362344e-06,0.00014921033611815112,9.2346750274848584e-07,9.0040375483359882e-08,1.4779293663817192e-05,7.9308357605917288e-07,0.0069064928859570926,1.3480343423070404e-05,0.0020580719758334048,1.8097989738168521e-05,0.0002313055733455841,1.0359428782689674e-05,0.00010556423254724801,1.4894546250312951e-05,1.7403694674384286e-08,5.8516390075698194e-08,5.1011460778475076e-07,1.1136499585989148e-05,4.6837886562897583e-10,8.1641605448952786e-05,4.4427387741760573e-09,7.0114856334361554e-08,3.4948500088521266e-08,1.1187652779571864e-08,7.3843074727573905e-05,1.0158189167262554e-09,2.5239001623668197e-10,4.1289784047448772e-06,6.762272565175828e-08,1.3934675189220829e-05,4.3148826619009007e-08,0.65278047555578089,-7.4189574218982655e-21,1.2098969836571461e-08,4.2947541210336352e-07,3.9192232182085242e-08,8.5488809890993815e-07
0.0070923913043478264,-0.59878869601095908,175.97683096767301,1921.1696028629624,0.16599777204435762,0.031485890219667224,0.00041653185735693793,3.6961270968265382e-06,0.0033665240919249157,0.00016035604626269282,0.16818648190336297,9.8335895753265716e-07,5.9489907553709837e-08,1.0494599674154871e-07,4.0038540986075199e-07,2.3438435012859649e-05,1.2578642726680971e-06,0.0029774620906038774,0.020531187957441202,0.04765669766142254,0.059387691800160847,1.7914672933674517e-06,0.0001610547144770371,1.2494236746613739e-06,1.0984285870925023e-07,1.4728990959738069e-05,1.0597388220439356e-06,0.0065061521151676379,1.5398599487393511e-05,0.001802271011436,1.8129446579737042e-05,0.00018696803975879728,1.2683267589632351e-05,0.00010527310551462324,1.5292509135321883e-05,3.2843244881822361e-08,8.1917997000023937e-08,6.2468342483552414e-07,1.0668713798563607e-05,6.2248950612818746e-10,8.3680674847856076e-05,4.3093329153409034e-09,7.2159123838639619e-08,4.4061492897452118e-08,1.5469811387113864e-08,7.331406419556863e-05,1.6967106712174743e-09,4.311093971591417e-10,4.0724570122392613e-06,7.2379762645334524e-08,1.377945651656119e-05,5.7436250649877935e-08,0.65677122600748628,-7.2675798225109946e-21,1.2954039488555419e-08,3.4017966476671926e-07,4.6594141129687622e-08,9.2437993496557928e-07
0.0071195652173913051,-0.61177398377426151,174.8883117760806,1936.6624426307394,0.1650540769993049,0.030878430616557307,0.00054669330120659439,5.7692830612599758e-06,0.0035429453015845486,0.00022612088254144586,0.16908786201103665,1.2102128518226149e-06,7.2885822460753827e-08,2.3069390715246677e-07,7.229121546579711e-07,3.0758377404526487e-05,1.7114846003267426e-06,0.002970055103400965,0.016333744155979366,0.047652981038700332,0.05980737812961328,2.4780933911236718e-06,0.00017339043310136474,1.6748165600867914e-06,1.3377005791058179e-07,1.4504219446061778e-05,1.4044411385616534e-06,0.0060267507227676279,1.7234124023303249e-05,0.0015330561055287969,1.7406038985333796e-05,0.00014533567034583772,1.5476370221393292e-05,0.0001041714356560215,1.5536721440594234e-05,6.0798395591176564e-08,1.1396184644022655e-07,7.5642602672351716e-07,1.0086085813935833e-05,8.3064997400354837e-10,8.6012218531482938e-05,4.2514033712158086e-09,7.446760100767941e-08,5.4920844857660527e-08,2.1508120630043949e-08,7.2541985156041213e-05,2.8442622530856316e-09,7.2906562968403615e-10,3.9923969595823154e-06,7.7551198975809531e-08,1.3549789849374209e-05,7.6657543911404613e-08,0.66065601894251635,-7.1218911045441791e-21,1.3115973675154965e-08,2.5354288428516721e-07,5.5216189809934863e-08,9.9240607953109871e-07
0.0071467391304347837,-0.62450898800194221,173.77900359135759,1951.3812203304735,0.16418582032570134,0.030109130301485883,0.00071902398514920934,9.38690993755271e-06,0.0037676420797518604,0.0003219301385389364,0.1699161894742873,1.5050569943788957e-06,8.8884809498481854e-08,4.8961144936087443e-07,1.2778637329769549e-06,3.9585621328063653e-05,2.2849963854910971e-06,0.002881504408499656,0.012616170766024882,0.047536164940082767,0.060237779741737593,3.4451373728656832e-06,0.00018547387597607777,2.204759219176121e-06,1.6144385274460995e-07,1.4037343894603876e-05,1.8340321519872777e-06,0.0054625743149058544,1.8711188896736178e-05,0.0012581647275654577,1.5775617538870071e-05,0.00010741684713528426,1.8802206076428749e-05,0.00010197227082842187,1.5552804591861174e-05,1.1068734901276236e-07,1.5673949894134124e-07,9.0031811607870297e-07,9.3770939688078108e-06,1.1097251478505341e-09,8.8701669318481664e-05,4.2744328828225546e-09,7.706681456484646e-08,6.7353041393600644e-08,2.9996147075105138e-08,7.1431190136627797e-05,4.6889521100989111e-09,1.2090376178577453e-09,3.8838864424443466e-06,8.3097835510982172e-08,1.3224038141192796e-05,1.0233391944498117e-07,0.66444425867080648,-6.9817270378380585e-21,1.2265817832364474e-08,1.7467671010896632e-07,6.4966673632568024e-08,1.0513169129854688e-06
0.0071739130434782614,-0.63685977891134593,172.64933755167027,1964.9634997547955,0.16342303265341382,0.029151679741201454,0.00094318049768519075,1.5944593183498281e-05,0.0040597123221858215,0.00046082772627710239,0.17065458250593213,1.880964494043013e-06,1.0692636487001836e-07,9.8543185943445418e-07,2.1708661390375569e-06,4.9344762682972733e-05,2.9566122637420253e-06,0.0026947167991926658,0.0094123565728676788,0.047264969071231885,0.060684926452848766,4.7669606348765592e-06,0.00019600986293021524,2.8139570085092785e-06,1.9096908483286162e-07,1.3258406872047427e-05,2.3340222531782993e-06,0.0048129584437218717,1.9453918871080568e-05,0.00098775059590119831,1.3262203275778444e-05,7.445960046212093e-05,2.2689889810747456e-05,9.8335514180474849e-05,1.5246566888803541e-05,1.9539326007823233e-07,2.1148164049647593e-07,1.0461549800095846e-06,8.5374321274501048e-06,1.4770149888313418e-09,9.1827162286252525e-05,4.3894409784648859e-09,7.9991890250160848e-08,8.0928290376762493e-08,4.1680692090994257e-08,6.9830132306664418e-05,7.362466926532723e-09,1.9324743886346436e-09,3.7409086531550506e-06,8.887074512015029e-08,1.2776603930542038e-05,1.3597937888710806e-07,0.66814623554469332,-6.8469174254506864e-21,1.0308773923592877e-08,1.0896156388390779e-07,7.5405779412915935e-08,1.0891393047421365e-06
0.0072010869565217392,-0.64864489671485992,171.49958544142046,1976.916279223364,0.16280555144433864,0.027981566409331186,0.0012269122396983958,2.8139421235505461e-05,0.0044464767391319783,0.00065947121836554615,0.17128124334564149,2.3441082072883266e-06,1.2563546631709443e-07,1.8359132215421228e-06,3.4699399447531788e-06,5.8715747122921543e-05,3.6536530496013482e-06,0.0024032464775565437,0.0067438510298506223,0.046782671457602128,0.061154299536327783,6.476438113220802e-06,0.00020303820340967897,3.4301184825387662e-06,2.1825772743725951e-07,1.2115134065424166e-05,2.8528292855648853e-06,0.0040862449401936419,1.9065150305268846e-05,0.00073386161255974147,1.0133172491925165e-05,4.7644228751111484e-05,2.7069813950325537e-05,9.2871347759490461e-05,1.4515522356738782e-05,3.2788021438980761e-07,2.7734074447545899e-07,1.1778568374660301e-06,7.5747450044731601e-06,1.9467914514823632e-09,9.5475444213892968e-05,4.6158169322801156e-09,8.3295901897140655e-08,9.4938740948644592e-08,5.7083090433172766e-08,6.7515698057667557e-05,1.062716742863627e-08,2.9202702469359852e-09,3.5560486725143771e-06,9.4542270869928566e-08,1.2180119133645908e-05,1.7872965674972814e-07,0.67177258367808135,-6.7172761135348119e-21,7.549031413352818e-09,6.0170386319149083e-08,8.551048211462798e-08,1.0896182276989507e-06
0.0072146739130434789,-0.6542361684827025,170.91720173713782,1982.038961746015,0.16257108434231896,0.027308710371265223,0.0013925651835549871,3.8182809019118294e-05,0.0046906265441622368,0.00078877031395762991,0.17154246201685952,2.6064500164599731e-06,1.3449162227368293e-07,2.410424105360409e-06,4.2529273612762666e-06,6.2577133641905181e-05,3.9732878179493019e-06,0.0022218445909058882,0.0056102861209376921,0.046433081630844246,0.061398825964503315,7.4572061679066484e-06,0.00020430108696963808,3.7039832382665498e-06,2.2927209276529284e-07,1.1402856608390981e-05,3.0934843384667269e-06,0.0037013444891132933,1.8366070991077346e-05,0.00061771268781638693,8.5017304074868671e-06,3.6795028270681582e-05,2.9368661609533324e-05,8.9289646857510947e-05,1.3961247780852709e-05,4.1334460772289111e-07,3.1288346898959851e-07,1.23067775656019e-06,7.0550974224545956e-06,2.2227557368537502e-09,9.7530676951078618e-05,4.7844259966911685e-09,8.5127117583817809e-08,1.0176546682965085e-07,6.6112945525141598e-08,6.597792366751786e-05,1.2209555728816563e-08,3.488079349815801e-09,3.4441604998979142e-06,9.7141164207950316e-08,1.1815486154122004e-05,2.037185944052269e-07,0.67356359727581905,-6.6541420146357159e-21,6.0859422276311417e-09,4.2377556942792677e-08,9.0271289015439893e-08,1.0694559216556488e-06
0.0072282608695652178,-0.65959244266659367,170.32974646331581,1986.4980682629314,0.1623930552944756,0.026576817658314763,0.0015734627628160938,5.2041391328940164e-05,0.0049745760910790528,0.0009409226790104148,0.17176386218702105,2.8849723521244232e-06,1.4265191445353554e-07,3.0686196259448984e-06,5.0876183380318345e-06,6.5504690653493748e-05,4.2445313254983008e-06,0.0020204350236811813,0.0046098028609146725,0.046000595412058774,0.061649290845444689,8.4877589465460138e-06,0.00020364564650034547,3.9284681061597562e-06,2.3721715009340715e-07,1.0601457248251097e-05,3.2974732062975214e-06,0.0033071142268078857,1.7313011394971916e-05,0.00051041911907188193,6.9078425949279825e-06,2.7671597136112607e-05,3.1627971443782913e-05,8.5094852094828136e-05,1.3271111724803166e-05,5.096879575677988e-07,3.49106319410801e-07,1.271750209570868e-06,6.5155229787974644e-06,2.5251441050393351e-09,9.9744139656809743e-05,4.995604884748373e-09,8.7091337657839245e-08,1.0834127305193419e-07,7.5802704259600384e-08,6.4151301129085009e-05,1.3536492520931947e-08,4.0753667097301251e-09,3.3181660736427518e-06,9.9458622297706031e-08,1.1404814899657544e-05,2.3086745765686729e-07,0.67533859024987508,-6.5923657272270733e-21,4.6835468646953932e-09,2.8692268813115947e-08,9.4237473777422133e-08,1.0332043016129386e-06
0.0072418478260869567,-0.6646765390120547,169.73718893592618,1990.1916341241542,0.16227939108242195,0.025785770903009427,0.0017685268033167715,7.1219053288850719e-05,0.0053055139128214022,0.0011188005340960739,0.17194016255572286,3.1739613286680171e-06,1.4980672667424958e-07,3.773893274230481e-06,5.919705094578506e-06,6.7168443641452681e-05,4.443395613305046e-06,0.0018039639011848093,0.0037381747889368398,0.045473616149231455,0.061904791247043234,9.522130467117854e-06,0.00020067768522089182,4.0816152400908394e-06,2.4112600326148113e-07,9.7203193541307137e-06,3.4456123074471139e-06,0.0029092665923818638,1.5926184946175524e-05,0.00041326304089742301,5.4211770000715788e-06,2.0215416973103366e-05,3.3713502591402883e-05,8.0250893001239184e-05,1.2442199754098217e-05,6.1287505016523348e-07,3.8470323390694367e-07,1.2982401661236693e-06,5.9621589268020552e-06,2.8520093099456753e-09,0.00010211761862665192,5.2569843660721138e-09,8.9207905057439819e-08,1.1453516547302893e-07,8.5811638982661806e-08,6.2003287506961011e-05,1.4409345838942857e-08,4.6431390581569019e-09,3.1768160915914571e-06,1.0136277940690052e-07,1.0946859777689805e-05,2.598131407885799e-07,0.67709836459278483,-6.531658370383936e-21,3.4284757931322623e-09,1.8615679061899334e-08,9.7048641589705363e-08,9.7931246186327108e-07
0.0072554347826086964,-0.66944940401812858,169.13948035379931,1993.0128381225188,0.16223838696651247,0.02493673044514081,0.0019759553470002321,9.7634773585836943e-05,0.0056916481407753199,0.0013250024574196085,0.17206537482442533,3.4660589893653913e-06,1.5573464348414178e-07,4.4669433001105923e-06,6.6782346489320668e-06,6.7298572892745997e-05,4.547404613958613e-06,0.0015785604464513671,0.002989356900365074,0.044840371626366053,0.062163632568428093,1.0497414416879885e-05,0.00019505450259777731,4.1440740281595735e-06,2.4019709731881441e-07,8.7744260767135968e-06,3.5191820241867129e-06,0.0025146379989438375,1.4258414314618793e-05,0.00032722671865250135,4.0976162255305554e-06,1.4310105176961152e-05,3.5452599919844195e-05,7.4747007530069756e-05,1.1479894858815676e-05,7.1654630050778711e-07,4.1812552620278913e-07,1.3076959819922075e-06,5.4021409822023317e-06,3.2000245387268812e-09,0.00010464572114962753,5.5780614030689494e-09,9.1499821576252956e-08,1.2020798862519809e-07,9.5651544233258648e-08,5.9510553130511247e-05,1.4659266451949473e-08,5.1441263447225068e-09,3.019033740802907e-06,1.0270889410792846e-07,1.0441676091250729e-05,2.8997608768324732e-07,0.67884346958077013,-6.4722648987135375e-21,2.378479543677345e-09,1.1537706555717931e-08,9.8289359142963206e-08,9.0746405700013706e-07
